basements,central_air,exterior_condition,fireplaces,garage_type,interior_condition,market_value,number_of_rooms,number_stories,parcel_shape,street_designation,topography,total_area,total_livable_area,type_heater,view_type,building_description,section
D,N,4.0,0.0,0,4.0,203600.0,10.0,1.0,E,AVE,6,6818.0,2084.0,B,I,MASONRY,North
D,N,4.0,1.0,0,4.0,203600.0,10.0,0.0,E,AVE,6,6979.35,2084.0,B,I,MASONRY,North
C,Y,2.0,0.0,C,2.0,250900.0,8.0,0.0,A,AVE,6,7182.0,2084.0,D,I,MASONRY+OTHER,North
A,Y,2.0,0.0,A,2.0,155000.0,7.0,2.0,E,RD ,6,1768.0,1536.0,B,I,MASONRY,North
G,N,3.0,0.0,A,3.0,142700.0,5.0,2.0,E,RD ,6,1768.0,1535.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,126800.0,7.0,2.0,E,RD ,6,1768.0,1536.0,B,I,MASONRY,North
H,N,4.0,0.0,F,4.0,125200.0,7.0,2.0,E,RD ,6,1768.0,1536.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,126800.0,7.0,2.0,E,RD ,6,1768.0,1536.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,126800.0,7.0,2.0,E,RD ,6,1768.0,1536.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,126800.0,7.0,2.0,E,RD ,6,1768.0,1536.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,6.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,1.0,A,4.0,127400.0,6.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,134600.0,6.0,2.0,A,ST ,6,1768.0,1380.0,B,I,MASONRY,North
D,N,4.0,0.0,F,4.0,132600.0,6.0,2.0,B,ST ,6,1736.25,1380.0,B,I,MASONRY,North
D,N,4.0,0.0,F,4.0,132500.0,6.0,2.0,E,ST ,6,1725.0,1380.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,132600.0,6.0,2.0,A,ST ,6,1941.0,1380.0,B,I,MASONRY,North
E,N,2.0,1.0,A,2.0,160900.0,7.0,2.0,A,ST ,6,2740.0,1500.0,B,I,MASONRY,North
H,Y,2.0,0.0,A,2.0,160900.0,6.0,2.0,E,ST ,6,1500.0,1360.0,B,I,MASONRY,North
A,N,4.0,0.0,F,4.0,132900.0,7.0,2.0,E,ST ,6,1500.0,1360.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,132900.0,6.0,2.0,E,ST ,6,1500.0,1360.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,132900.0,6.0,2.0,E,ST ,6,1500.0,1360.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,132900.0,6.0,2.0,E,ST ,6,1500.75,1360.0,B,I,MASONRY,North
E,N,3.0,0.0,A,3.0,165700.0,6.0,2.0,E,ST ,6,1500.0,1360.0,B,I,MASONRY,North
A,Y,4.0,0.0,F,4.0,140600.0,8.0,2.0,A,ST ,6,2282.0,1440.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,140600.0,6.0,2.0,A,ST ,6,2232.0,1440.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,140600.0,6.0,2.0,E,ST ,6,1502.25,1440.0,B,I,MASONRY,North
F,N,4.0,0.0,F,4.0,119800.0,6.0,2.0,E,AVE,1,1776.0,1088.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,121400.0,6.0,2.0,E,AVE,1,1776.0,1088.0,H,I,MASONRY,North
I,N,4.0,1.0,A,4.0,121400.0,6.0,2.0,E,AVE,6,1776.0,1088.0,B,I,MASONRY,North
A,Y,2.0,0.0,A,2.0,121400.0,7.0,2.0,E,AVE,1,1776.0,1424.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,121400.0,6.0,2.0,E,AVE,1,1776.0,1088.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,139700.0,6.0,2.0,E,AVE,1,1776.0,1664.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,139700.0,6.0,2.0,E,AVE,1,1776.0,1664.0,H,I,MASONRY,North
F,N,4.0,0.0,F,4.0,119800.0,6.0,2.0,E,AVE,1,1776.0,1088.0,H,I,MASONRY,North
F,N,4.0,0.0,F,4.0,119800.0,6.0,2.0,E,AVE,1,1776.0,1088.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,121400.0,6.0,2.0,E,AVE,6,1776.0,1088.0,H,I,MASONRY,North
A,Y,4.0,0.0,A,4.0,125100.0,6.0,2.0,E,AVE,1,1776.0,1088.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,139700.0,6.0,2.0,E,AVE,1,1776.0,1664.0,H,I,MASONRY,North
F,N,4.0,0.0,F,4.0,119800.0,6.0,2.0,E,AVE,1,1776.0,1088.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,139700.0,6.0,2.0,E,AVE,1,1776.0,1664.0,H,I,MASONRY,North
H,N,4.0,0.0,C,4.0,292100.0,6.0,2.0,E,AVE,6,8369.28,2319.0,A,I,MASONRY,North
D,N,4.0,0.0,C,4.0,254500.0,6.0,2.0,E,AVE,6,8357.12,1942.0,A,I,MASONRY,North
D,N,4.0,0.0,C,4.0,254500.0,6.0,2.0,E,AVE,6,8345.6,1942.0,A,I,MASONRY,North
D,N,4.0,0.0,C,4.0,254400.0,6.0,2.0,E,AVE,6,8332.8,1942.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,189400.0,6.0,2.0,E,RD ,6,2650.0,1332.0,A,I,MASONRY,North
H,N,4.0,0.0,F,4.0,183600.0,6.0,2.0,E,RD ,6,2650.0,1332.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,186000.0,6.0,2.0,E,RD ,6,2640.0,1332.0,A,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,214600.0,6.0,2.0,E,RD ,6,2650.0,1332.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,186000.0,6.0,2.0,E,RD ,6,2658.0,1332.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,186000.0,6.0,2.0,E,RD ,6,2658.0,1332.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,191900.0,6.0,2.0,E,RD ,6,2641.0,1332.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,191900.0,6.0,2.0,E,RD ,6,2650.0,1332.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,134400.0,6.0,2.0,E,ST ,6,1600.0,1152.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,130400.0,6.0,2.0,A,ST ,6,1600.0,1152.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,130400.0,6.0,2.0,E,ST ,6,1600.0,1152.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,130400.0,6.0,2.0,E,ST ,6,1600.0,1152.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,134400.0,6.0,2.0,E,ST ,6,1600.0,1152.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,134400.0,6.0,2.0,E,ST ,6,1600.0,1152.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,158400.0,6.0,2.0,E,ST ,6,2840.0,1406.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,150900.0,6.0,1.0,E,ST ,6,3161.25,1118.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,150900.0,6.0,1.0,E,ST ,6,3172.5,1118.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,150500.0,6.0,1.0,E,ST ,6,3150.0,1109.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,150800.0,6.0,1.0,E,ST ,6,3150.0,1118.0,A,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,150800.0,6.0,1.0,E,ST ,6,3150.0,1118.0,A,I,MASONRY,North
E,Y,4.0,0.0,A,4.0,150900.0,6.0,1.0,E,ST ,6,3161.25,1118.0,A,I,MASONRY,North
E,Y,4.0,0.0,A,4.0,125000.0,6.0,2.0,E,ST ,6,1441.73,1158.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,125300.0,6.0,2.0,E,ST ,6,1456.97,1170.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,121400.0,6.0,2.0,E,ST ,6,1448.9,1164.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,121200.0,6.0,2.0,E,ST ,6,1441.73,1158.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,125300.0,6.0,2.0,E,ST ,6,1456.97,1170.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,125200.0,6.0,2.0,E,ST ,6,1448.9,1164.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,119600.0,6.0,2.0,E,ST ,6,1441.73,1158.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,119900.0,6.0,2.0,E,ST ,6,1456.97,1170.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,141600.0,6.0,2.0,E,ST ,6,2353.57,1320.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,143500.0,6.0,2.0,E,ST ,6,2360.74,1320.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,123700.0,6.0,2.0,E,ST ,6,1456.97,1170.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,121500.0,6.0,2.0,E,ST ,6,1456.97,1170.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,121200.0,6.0,2.0,E,ST ,6,1441.73,1158.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,121400.0,6.0,2.0,E,ST ,6,1448.9,1164.0,A,I,MASONRY,North
G,N,4.0,1.0,A,4.0,135200.0,6.0,2.0,E,ST ,1,2048.0,1432.0,A,I,MASONRY,North
G,N,4.0,1.0,A,4.0,144800.0,6.0,2.0,E,ST ,1,3316.48,1492.0,A,I,MASONRY,North
G,N,5.0,1.0,A,5.0,83600.0,6.0,2.0,E,ST ,1,2048.0,1432.0,A,I,MASONRY,North
G,N,4.0,1.0,A,4.0,146700.0,6.0,2.0,E,ST ,1,3264.0,1584.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,128800.0,6.0,2.0,E,ST ,1,1440.0,1376.0,B,I,MASONRY,North
F,N,4.0,0.0,A,4.0,129000.0,6.0,2.0,E,ST ,1,1447.2,1382.0,B,I,MASONRY,North
F,N,4.0,0.0,A,4.0,128800.0,6.0,2.0,E,ST ,1,1440.0,1376.0,B,I,MASONRY,North
F,N,4.0,0.0,A,4.0,129000.0,6.0,2.0,E,ST ,1,1447.2,1382.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,119400.0,6.0,2.0,E,AVE,6,1440.0,1120.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,139300.0,7.0,2.0,E,AVE,6,2340.0,1552.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,138900.0,7.0,2.0,E,AVE,6,2286.9,1552.0,B,I,MASONRY,North
H,N,4.0,0.0,F,4.0,117900.0,6.0,2.0,E,AVE,6,1440.0,1120.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,119400.0,6.0,2.0,E,AVE,6,1440.0,1120.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,157900.0,7.0,2.0,E,AVE,6,5130.0,1608.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,112600.0,6.0,2.0,E,AVE,6,1440.0,1088.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,111200.0,6.0,2.0,E,AVE,6,1440.0,1088.0,A,I,MASONRY,North
D,N,4.0,0.0,F,4.0,111200.0,6.0,2.0,E,AVE,6,1440.0,1088.0,A,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,140600.0,7.0,2.0,E,AVE,6,1440.0,1088.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,F,4.0,110700.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
D,N,3.0,0.0,A,3.0,139400.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,112200.0,6.0,2.0,E,AVE,6,1440.0,1128.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,104300.0,6.0,2.0,A,AVE,6,2594.0,1469.0,B,D,MASONRY,North
H,N,4.0,0.0,A,4.0,137100.0,6.0,2.0,B,AVE,6,2240.36,1878.0,B,D,MASONRY,North
H,N,4.0,0.0,A,4.0,135400.0,6.0,2.0,E,AVE,6,1625.0,1664.0,B,D,MASONRY,North
H,N,4.0,0.0,A,4.0,110000.0,6.0,2.0,E,AVE,6,1600.0,1248.0,B,D,MASONRY,North
H,N,4.0,0.0,A,4.0,110000.0,6.0,2.0,E,AVE,6,1600.0,1248.0,B,D,MASONRY,North
H,N,4.0,0.0,A,4.0,110000.0,6.0,2.0,E,AVE,6,1600.0,1248.0,B,D,MASONRY,North
E,N,2.0,0.0,A,2.0,151400.0,6.0,2.0,A,AVE,6,2650.09,1224.0,B,D,MASONRY,North
D,N,4.0,0.0,0,4.0,157300.0,6.0,1.0,A,AVE,6,7342.0,1870.0,B,I,MASONRY,North
D,N,4.0,0.0,0,4.0,114900.0,6.0,2.0,C,AVE,6,2435.81,1456.0,A,I,MASONRY,North
D,N,4.0,0.0,C,4.0,114600.0,7.0,0.0,E,AVE,6,1888.0,1386.0,A,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,136700.0,7.0,2.0,E,AVE,6,1888.0,1386.0,D,I,MASONRY,North
G,N,4.0,0.0,C,4.0,104000.0,6.0,2.0,E,AVE,6,1888.0,1274.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,F,4.0,125800.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,F,4.0,125800.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,F,4.0,125800.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,F,4.0,125800.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
E,N,5.0,0.0,A,5.0,85200.0,7.0,2.0,E,RD ,6,1768.0,1563.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127400.0,7.0,2.0,E,RD ,6,1768.0,1564.0,B,I,MASONRY,North
D,N,4.0,0.0,F,4.0,125700.0,6.0,2.0,E,LA ,6,1476.75,1486.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,140600.0,6.0,2.0,E,ST ,6,1500.75,1440.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,140600.0,6.0,2.0,E,ST ,6,1500.0,1440.0,B,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,155000.0,7.0,2.0,E,ST ,6,1500.0,1440.0,A,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,155000.0,7.0,2.0,E,ST ,6,1501.15,1440.0,B,I,MASONRY,North
F,Y,2.0,0.0,A,2.0,157200.0,6.0,2.0,E,ST ,6,1501.2,1440.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,140600.0,6.0,2.0,A,ST ,6,2100.0,1440.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,139500.0,7.0,2.0,A,ST ,1,2687.83,1504.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,146000.0,6.0,2.0,C,ST ,6,3531.3,1626.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,136800.0,6.0,2.0,C,ST ,6,5980.0,1360.0,B,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,136800.0,6.0,2.0,A,ST ,6,1616.0,1360.0,B,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,136800.0,6.0,2.0,A,ST ,6,1835.0,1360.0,B,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,136800.0,6.0,2.0,A,ST ,6,2105.0,1360.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,136800.0,6.0,2.0,A,ST ,6,2323.0,1360.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,136800.0,6.0,2.0,A,ST ,6,2445.0,1360.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,128000.0,6.0,2.0,E,AVE,6,1939.2,1514.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127600.0,6.0,2.0,E,AVE,6,1920.0,1504.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127600.0,6.0,2.0,E,AVE,6,1920.0,1504.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127600.0,6.0,2.0,E,AVE,6,1920.0,1504.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127600.0,6.0,2.0,E,AVE,6,1920.0,1504.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127600.0,6.0,2.0,E,AVE,6,1920.0,1504.0,B,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,131600.0,6.0,2.0,E,AVE,6,1920.0,1504.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127600.0,6.0,2.0,E,AVE,6,1920.0,1504.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,126000.0,6.0,0.0,A,AVE,6,1727.33,1504.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,113300.0,7.0,2.0,A,AVE,6,1534.86,1360.0,B,H,MASONRY,North
H,N,4.0,0.0,A,4.0,113300.0,6.0,2.0,A,AVE,6,1546.23,1360.0,B,H,MASONRY,North
H,N,4.0,0.0,A,4.0,133700.0,7.0,2.0,E,AVE,1,2640.0,1536.0,A,I,MASONRY,North
H,Y,2.0,0.0,F,2.0,126200.0,7.0,2.0,E,AVE,1,1920.0,1502.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127900.0,6.0,2.0,E,AVE,1,1920.0,1502.0,B,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127900.0,7.0,2.0,E,AVE,1,1920.0,1502.0,A,I,MASONRY,North
G,N,5.0,0.0,A,5.0,77600.0,7.0,2.0,E,AVE,1,1920.0,1502.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,127900.0,7.0,2.0,E,AVE,1,1920.0,1502.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,121400.0,6.0,2.0,E,AVE,1,1776.0,1088.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,123100.0,6.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
E,N,2.0,0.0,A,2.0,153500.0,7.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,123100.0,6.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,123100.0,6.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
F,N,4.0,0.0,F,4.0,121500.0,6.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,123100.0,6.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,123100.0,6.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
E,Y,2.0,0.0,A,2.0,158200.0,7.0,2.0,E,AVE,1,1776.0,1152.0,A,I,MASONRY,North
F,N,4.0,0.0,A,4.0,123100.0,6.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,140400.0,7.0,2.0,E,AVE,1,1776.0,1704.0,H,I,MASONRY,North
F,N,4.0,0.0,F,4.0,121500.0,6.0,2.0,E,AVE,1,1776.0,1152.0,H,I,MASONRY,North
E,Y,2.0,0.0,A,2.0,135300.0,7.0,2.0,E,AVE,1,1776.0,1552.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,147800.0,6.0,2.0,E,AVE,6,2603.95,1178.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,147800.0,6.0,2.0,E,AVE,6,2565.0,1178.0,A,I,MASONRY,North
D,Y,4.0,0.0,F,4.0,147800.0,6.0,2.0,E,AVE,6,2572.6,1178.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,147800.0,6.0,2.0,E,AVE,6,2580.2,1178.0,A,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,170300.0,6.0,2.0,E,AVE,6,2580.2,1178.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,147800.0,6.0,2.0,E,AVE,6,2580.2,1178.0,A,I,MASONRY,North
E,Y,4.0,0.0,A,4.0,147800.0,6.0,2.0,E,AVE,6,2580.2,1178.0,A,I,MASONRY,North
E,Y,2.0,0.0,A,2.0,190600.0,6.0,2.0,E,AVE,6,2580.2,1178.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,147800.0,6.0,2.0,E,AVE,6,2580.2,1178.0,A,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,147800.0,6.0,2.0,E,AVE,6,2596.35,1178.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,147800.0,6.0,2.0,E,AVE,6,2596.35,1178.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,147800.0,6.0,2.0,E,AVE,6,3247.1,1178.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,124100.0,6.0,2.0,E,AVE,6,1539.0,1166.0,A,I,MASONRY,North
D,N,4.0,0.0,0,4.0,149400.0,6.0,2.0,E,AVE,6,4162.5,1320.0,A,I,MASONRY,North
A,Y,4.0,0.0,F,4.0,151400.0,6.0,2.0,E,AVE,6,3220.23,1332.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,124500.0,6.0,2.0,E,AVE,6,1441.73,1158.0,A,I,MASONRY,North
A,Y,4.0,0.0,F,4.0,123300.0,6.0,2.0,E,AVE,6,1456.97,1170.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,124600.0,6.0,2.0,E,AVE,6,1448.9,1164.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,124600.0,6.0,2.0,E,AVE,6,1448.9,1164.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,124600.0,6.0,2.0,E,AVE,6,1448.9,1164.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,124600.0,6.0,2.0,E,AVE,6,1448.9,1164.0,A,I,MASONRY,North
D,N,4.0,0.0,0,4.0,122100.0,9.0,3.0,E,ST ,6,4210.0,1750.0,H,I,STONE,North
F,N,4.0,0.0,A,4.0,137400.0,7.0,2.0,E,ST ,6,1949.4,2040.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,111600.0,6.0,2.0,E,ST ,6,1469.7,1374.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,111600.0,6.0,2.0,E,ST ,6,1469.7,1374.0,H,I,MASONRY,North
A,Y,3.0,0.0,A,3.0,158200.0,6.0,2.0,E,ST ,6,2268.0,1280.0,A,I,MASONRY,North
D,N,4.0,0.0,0,4.0,159100.0,12.0,0.0,E,ST ,6,4736.4,1710.0,H,I,MASONRY,North
D,N,4.0,0.0,0,4.0,159600.0,7.0,2.0,E,ST ,6,3290.8,1920.0,H,I,MASONRY,North
F,N,4.0,0.0,C,4.0,139900.0,9.0,3.0,E,AVE,6,4670.0,3000.0,H,I,FRAME,North
H,N,4.0,0.0,A,4.0,112000.0,6.0,2.0,E,ST ,6,1612.64,1264.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,ST ,6,1615.5,1185.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,ST ,6,1615.5,1185.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,ST ,6,1615.5,1185.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126100.0,6.0,2.0,E,ST ,6,1620.0,1188.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126100.0,6.0,2.0,E,ST ,6,1620.0,1188.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,ST ,6,1615.5,1185.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,ST ,6,1615.5,1184.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126100.0,6.0,2.0,E,ST ,6,1620.0,1188.0,A,I,MASONRY,North
G,Y,4.0,0.0,A,4.0,126000.0,6.0,2.0,E,ST ,6,1615.5,1185.0,A,I,MASONRY,North
B,Y,4.0,0.0,F,4.0,124600.0,6.0,2.0,E,ST ,6,1620.0,1188.0,A,I,MASONRY,North
